R2_1-m/m;R2_2-m/m;R2_3-m/m;e_1;e_2
0.000318157;-0.002416446;0.000404093;0.003139028;-0.002416778
0.000319144;-0.002417838;0.000404232;0.003141540;-0.002418164
0.000317871;-0.002417242;0.000405364;0.003140821;-0.002417586
0.000320541;-0.002417729;0.000405626;0.003144221;-0.002418054
0.000317975;-0.002416894;0.000403647;0.003138846;-0.002417224
0.000318966;-0.002417123;0.000404792;0.003141212;-0.002417454
0.000317940;-0.002417193;0.000403332;0.003138793;-0.002417521
0.000318917;-0.002415443;0.000407241;0.003141952;-0.002415794
0.000319021;-0.002416935;0.000402822;0.003139094;-0.002417251
0.000318104;-0.002419404;0.000404504;0.003142348;-0.002419740
0.000318964;-0.002417664;0.000405946;0.003142914;-0.002418004
0.000318773;-0.002416571;0.000405959;0.003141645;-0.002416913
0.000318879;-0.002419408;0.000403834;0.003142445;-0.002419732
0.000319220;-0.002417785;0.000407038;0.003144390;-0.002418132
0.000322215;-0.002416410;0.000406393;0.003145337;-0.002416729
0.000320940;-0.002416000;0.000405719;0.003142982;-0.002416323
0.000319941;-0.002417151;0.000406287;0.003143714;-0.002417486
0.000318968;-0.002415825;0.000406212;0.003141347;-0.002416167
0.000320503;-0.002415661;0.000408524;0.003145036;-0.002416009
0.000319835;-0.002417957;0.000406190;0.003144317;-0.002418292
0.000321872;-0.002416945;0.000406736;0.003145877;-0.002417269
0.000318279;-0.002418863;0.000407610;0.003145111;-0.002419222
0.000319587;-0.002417887;0.000406942;0.003144759;-0.002418230
0.000320149;-0.002417100;0.000406133;0.003143714;-0.002417432
0.000320710;-0.002416088;0.000407503;0.003144640;-0.002416427
0.000318849;-0.002415771;0.000407292;0.003142264;-0.002416123
0.000321635;-0.002414962;0.000408181;0.003145115;-0.002415299
0.000321278;-0.002416692;0.000407194;0.003145496;-0.002417024
0.000319898;-0.002419839;0.000407405;0.003147486;-0.002420183
0.000320749;-0.002415051;0.000407055;0.003143190;-0.002415386
0.000321319;-0.002417294;0.000406172;0.003145109;-0.002417618
0.000321076;-0.002416858;0.000405986;0.003144244;-0.002417182
0.000322963;-0.002416926;0.000409764;0.003149991;-0.002417264
0.000330114;-0.002419265;0.000415630;0.003165336;-0.002419592
0.000331861;-0.002419220;0.000418320;0.003169735;-0.002419554
0.000334776;-0.002426595;0.000420986;0.003182688;-0.002426926
0.000329968;-0.002436699;0.000421000;0.003188035;-0.002437067
0.000323556;-0.002442560;0.000421092;0.003187630;-0.002442982
0.000322655;-0.002444194;0.000422910;0.003190205;-0.002444640
0.000317834;-0.002445705;0.000423275;0.003187307;-0.002446198
0.000317860;-0.002447332;0.000423991;0.003189683;-0.002447832
0.000317244;-0.002450314;0.000424977;0.003193049;-0.002450828
0.000317284;-0.002448705;0.000424779;0.003191280;-0.002449217
0.000317975;-0.002447183;0.000427100;0.003192786;-0.002447711
0.000316925;-0.002448931;0.000424819;0.003191191;-0.002449447
0.000317076;-0.002447813;0.000426294;0.003191712;-0.002448342
0.000316320;-0.002447834;0.000426752;0.003191447;-0.002448375
0.000317537;-0.002449348;0.000428811;0.003196244;-0.002449896
0.000317787;-0.002449419;0.000427350;0.003195088;-0.002449951
0.000318630;-0.002447370;0.000426166;0.003192679;-0.002447883
0.000319329;-0.002446581;0.000428869;0.003195311;-0.002447113
0.000318988;-0.002448318;0.000431362;0.003199227;-0.002448877
0.000322037;-0.002449898;0.000432993;0.003205472;-0.002450442
0.000320953;-0.002450635;0.000434203;0.003206358;-0.002451202
0.000323259;-0.002450550;0.000432746;0.003207085;-0.002451080
0.000322145;-0.002449975;0.000435345;0.003208031;-0.002450541
0.000322714;-0.002451628;0.000436289;0.003211200;-0.002452197
0.000320144;-0.002455289;0.000437802;0.003213845;-0.002455899
0.000316153;-0.002459838;0.000440930;0.003217607;-0.002460524
0.000315356;-0.002461288;0.000440781;0.003218117;-0.002461980
0.000314914;-0.002463284;0.000441843;0.003220750;-0.002463993
0.000311608;-0.002465367;0.000442902;0.003220635;-0.002466125
0.000313645;-0.002464588;0.000442793;0.003221759;-0.002465321
0.000312830;-0.002465944;0.000444766;0.003224305;-0.002466709
0.000314907;-0.002465517;0.000443103;0.003224249;-0.002466239
0.000313833;-0.002466475;0.000442820;0.003223859;-0.002467206
0.000313537;-0.002466543;0.000445751;0.003226599;-0.002467311
0.000313365;-0.002465090;0.000444907;0.003224122;-0.002465850
0.000314137;-0.002465284;0.000446224;0.003226411;-0.002466050
0.000314751;-0.002466329;0.000444200;0.003226016;-0.002467065
0.000316273;-0.002464082;0.000447628;0.003228741;-0.002464840
0.000314045;-0.002465850;0.000447356;0.003228031;-0.002466630
0.000313530;-0.002465299;0.000448457;0.003228085;-0.002466098
0.000311697;-0.002466350;0.000447473;0.003226330;-0.002467160
0.000313388;-0.002465591;0.000448721;0.003228504;-0.002466395
0.000315138;-0.002466294;0.000449575;0.003231800;-0.002467087
0.000315285;-0.002465534;0.000449416;0.003231025;-0.002466324
0.000314630;-0.002467663;0.000448387;0.003231465;-0.002468448
0.000316644;-0.002467580;0.000451226;0.003236244;-0.002468374
0.000315362;-0.002464257;0.000449883;0.003230296;-0.002465051
0.000315805;-0.002464422;0.000452643;0.003233692;-0.002465244
0.000313848;-0.002466210;0.000450348;0.003231224;-0.002467028
0.000317208;-0.002465566;0.000452714;0.003236293;-0.002466371
0.000317960;-0.002466078;0.000450297;0.003235103;-0.002466846
0.000315712;-0.002464107;0.000450340;0.003230955;-0.002464903
0.000318089;-0.002464801;0.000452875;0.003236562;-0.002465598
0.000320666;-0.002466306;0.000454152;0.003241904;-0.002467086
0.000319668;-0.002465802;0.000452578;0.003238822;-0.002466576
0.000320458;-0.002466464;0.000453633;0.003241332;-0.002467241
0.000320320;-0.002465735;0.000455505;0.003242360;-0.002466535
0.000321192;-0.002465639;0.000455735;0.003243359;-0.002466432
0.000321085;-0.002466587;0.000456611;0.003245087;-0.002467391
0.000323900;-0.002467453;0.000458718;0.003250866;-0.002468248
0.000322902;-0.002469315;0.000460230;0.003253271;-0.002470139
0.000324498;-0.002468331;0.000458296;0.003251907;-0.002469113
0.000324115;-0.002473973;0.000461497;0.003260408;-0.002474796
0.000321781;-0.002474630;0.000461347;0.003258607;-0.002475479
0.000324057;-0.002476833;0.000462121;0.003263841;-0.002477663
0.000321636;-0.002478685;0.000458406;0.003259542;-0.002479500
0.000321797;-0.002477441;0.000458415;0.003258466;-0.002478254
0.000321608;-0.002477824;0.000460758;0.003261033;-0.002478667
0.000322074;-0.002477109;0.000460127;0.003260140;-0.002477939
0.000323397;-0.002478719;0.000460002;0.003262931;-0.002479532
0.000323810;-0.002478596;0.000461337;0.003264566;-0.002479419
0.000324943;-0.002477946;0.000460731;0.003264423;-0.002478749
0.000323514;-0.002479770;0.000463332;0.003267466;-0.002480620
0.000322479;-0.002483235;0.000462229;0.003268792;-0.002484084
0.000325379;-0.002480021;0.000462673;0.003268893;-0.002480841
0.000327493;-0.002481555;0.000462772;0.003272615;-0.002482350
0.000329033;-0.002484021;0.000465813;0.003279678;-0.002484832
0.000331392;-0.002482304;0.000469147;0.003283666;-0.002483127
0.000332176;-0.002515662;0.000450572;0.003299013;-0.002516265
0.000330393;-0.002546048;0.000440046;0.003317000;-0.002546561
0.000330343;-0.002556653;0.000437796;0.003325283;-0.002557144
0.000332444;-0.002562454;0.000437479;0.003332845;-0.002562922
0.000331853;-0.002567872;0.000438125;0.003338328;-0.002568350
0.000332853;-0.002572822;0.000439490;0.003345645;-0.002573302
0.000329458;-0.002577944;0.000440145;0.003348064;-0.002578461
0.000329597;-0.002581820;0.000438973;0.003350894;-0.002582324
0.000329407;-0.002584793;0.000441564;0.003356293;-0.002585322
0.000329080;-0.002588707;0.000440351;0.003358658;-0.002589227
0.000330000;-0.002588905;0.000440748;0.003360168;-0.002589420
0.000331134;-0.002591590;0.000441977;0.003365217;-0.002592106
0.000330942;-0.002591118;0.000442772;0.003365357;-0.002591643
0.000332296;-0.002594221;0.000444575;0.003371620;-0.002594749
0.000330741;-0.002592511;0.000443636;0.003367423;-0.002593046
0.000333283;-0.002594827;0.000445214;0.003373849;-0.002595352
0.000334945;-0.002595397;0.000444965;0.003375814;-0.002595904
0.000334491;-0.002593836;0.000445594;0.003374438;-0.002594353
0.000337336;-0.002595926;0.000447295;0.003381063;-0.002596432
0.000340294;-0.002598487;0.000448128;0.003387395;-0.002598973
0.000332041;-0.002634447;0.000449093;0.003416147;-0.002635013
0.000314622;-0.002675848;0.000443211;0.003434358;-0.002676525
0.000309954;-0.002694630;0.000441211;0.003446496;-0.002695331
0.000312623;-0.002706737;0.000443474;0.003463528;-0.002707431
0.000313234;-0.002710406;0.000445773;0.003470124;-0.002711117
0.000315098;-0.002715742;0.000447824;0.003479375;-0.002716453
0.000315950;-0.002719564;0.000448742;0.003484967;-0.002720275
0.000317158;-0.002723925;0.000450291;0.003492087;-0.002724638
0.000321925;-0.002726418;0.000452475;0.003501502;-0.002727102
0.000321982;-0.002727394;0.000454193;0.003504270;-0.002728095
0.000323754;-0.002732119;0.000455228;0.003511793;-0.002732811
0.000325165;-0.002728683;0.000455264;0.003509790;-0.002729361
0.000324356;-0.002729962;0.000459452;0.003514501;-0.002730693
0.000325781;-0.002731769;0.000457724;0.003515971;-0.002732466
0.000329407;-0.002731696;0.000459518;0.003521298;-0.002732373
0.000328642;-0.002732337;0.000460381;0.003522054;-0.002733031
0.000327994;-0.002734600;0.000461370;0.003524675;-0.002735311
0.000329407;-0.002734080;0.000461218;0.003525399;-0.002734774
0.000331366;-0.002733698;0.000462934;0.003528689;-0.002734389
0.000331677;-0.002733547;0.000467244;0.003533201;-0.002734280
0.000336662;-0.002737183;0.000468581;0.003543119;-0.002737876
0.000335857;-0.002736781;0.000471309;0.003544677;-0.002737511
0.000339508;-0.002737767;0.000474211;0.003552207;-0.002738488
0.000341840;-0.002742861;0.000471712;0.003557082;-0.002743530
0.000342496;-0.002747953;0.000472084;0.003563198;-0.002748618
0.000342522;-0.002753341;0.000472059;0.003568586;-0.002754005
0.000341750;-0.002750576;0.000471994;0.003564991;-0.002751247
0.000344115;-0.002751705;0.000470583;0.003567036;-0.002752338
0.000343937;-0.002753222;0.000472759;0.003570574;-0.002753878
0.000343597;-0.002753102;0.000473168;0.003570531;-0.002753766
0.000343956;-0.002754728;0.000471650;0.003570978;-0.002755372
0.000344813;-0.002753283;0.000475847;0.003574621;-0.002753961
0.000345413;-0.002754522;0.000472224;0.003572794;-0.002755157
0.000347412;-0.002754096;0.000473019;0.003575150;-0.002754719
0.000347853;-0.002754503;0.000473583;0.003576563;-0.002755127
0.000348005;-0.002754270;0.000475257;0.003578171;-0.002754909
0.000348066;-0.002754853;0.000475095;0.003578651;-0.002755490
0.000348336;-0.002756223;0.000473811;0.003578991;-0.002756844
0.000348425;-0.002753864;0.000476307;0.003579242;-0.002754510
0.000349420;-0.002754340;0.000475003;0.003579386;-0.002754963
0.000349014;-0.002753467;0.000475419;0.003578531;-0.002754098
0.000349231;-0.002753166;0.000475231;0.003578255;-0.002753793
0.000349836;-0.002756845;0.000476705;0.003584021;-0.002757480
0.000352400;-0.002754723;0.000479386;0.003587145;-0.002755359
0.000350685;-0.002755270;0.000479444;0.003586053;-0.002755924
0.000352922;-0.002753628;0.000478709;0.003585883;-0.002754252
0.000353257;-0.002753768;0.000477981;0.003585619;-0.002754381
0.000351898;-0.002755684;0.000479070;0.003587289;-0.002756321
0.000352472;-0.002756529;0.000480573;0.003590220;-0.002757175
0.000351736;-0.002756480;0.000480181;0.003589047;-0.002757130
0.000351545;-0.002755897;0.000479987;0.003588079;-0.002756547
0.000352761;-0.002756148;0.000478694;0.003588228;-0.002756773
0.000353795;-0.002755672;0.000480229;0.003590326;-0.002756302
0.000354267;-0.002755886;0.000481709;0.003592502;-0.002756526
0.000354417;-0.002757220;0.000480289;0.003592550;-0.002757844
0.000355416;-0.002754977;0.000482152;0.003593178;-0.002755610
0.000355118;-0.002755637;0.000482137;0.003593527;-0.002756272
0.000357093;-0.002756343;0.000484786;0.003598863;-0.002756984
0.000361595;-0.002758009;0.000488324;0.003608559;-0.002758640
0.000363637;-0.002759609;0.000491179;0.003615063;-0.002760247
0.000363211;-0.002758442;0.000489529;0.003611808;-0.002759068
0.000362745;-0.002760450;0.000490003;0.003613833;-0.002761085
0.000363909;-0.002760843;0.000488855;0.003614219;-0.002761455
0.000364262;-0.002761239;0.000490488;0.003616614;-0.002761864
0.000364232;-0.002761401;0.000490008;0.003616261;-0.002762021
0.000366158;-0.002762786;0.000489064;0.003618600;-0.002763378
0.000366221;-0.002764535;0.000494019;0.003625414;-0.002765174
0.000368313;-0.002761732;0.000492384;0.003623032;-0.002762335
0.000366342;-0.002763225;0.000493043;0.003623238;-0.002763853
0.000369408;-0.002763413;0.000495641;0.003629085;-0.002764036
0.000371672;-0.002764461;0.000497063;0.003633810;-0.002765075
0.000370842;-0.002765563;0.000495307;0.003632317;-0.002766168
0.000372627;-0.002767710;0.000498189;0.003639141;-0.002768325
0.000371360;-0.002768907;0.000500080;0.003640993;-0.002769553
0.000372052;-0.002769972;0.000498660;0.003641309;-0.002770597
0.000370157;-0.002772560;0.000500261;0.003643638;-0.002773220
0.000370500;-0.002772284;0.000496660;0.003640065;-0.002772905
0.000368046;-0.002774424;0.000498265;0.003641396;-0.002775085
0.000369243;-0.002774404;0.000493947;0.003638200;-0.002775010
0.000371840;-0.002774930;0.000493874;0.003641224;-0.002775510
0.000372039;-0.002774338;0.000492087;0.003639026;-0.002774900
0.000374023;-0.002774799;0.000492189;0.003641555;-0.002775343
0.000371826;-0.002777396;0.000492387;0.003642175;-0.002777962
0.000374205;-0.002773309;0.000491478;0.003639528;-0.002773845
0.000375272;-0.002776013;0.000491149;0.003642957;-0.002776536
0.000374731;-0.002775409;0.000492008;0.003642684;-0.002775945
0.000373578;-0.002774463;0.000493502;0.003642103;-0.002775023
0.000374519;-0.002776898;0.000493328;0.003645294;-0.002777447
0.000378472;-0.002777565;0.000496270;0.003652846;-0.002778104
0.000385652;-0.002790489;0.000500628;0.003677280;-0.002791000
0.000397453;-0.002859403;0.000464439;0.003721465;-0.002859573
0.000392168;-0.002890002;0.000447082;0.003729366;-0.002890116
0.000387734;-0.002910456;0.000447829;0.003746155;-0.002910592
0.000384005;-0.002923048;0.000452205;0.003759432;-0.002923222
0.000379559;-0.002939132;0.000456189;0.003775099;-0.002939351
0.000379553;-0.002949404;0.000457854;0.003787039;-0.002949632
0.000376335;-0.002952488;0.000457290;0.003786356;-0.002952731
0.000375342;-0.002952883;0.000460623;0.003789118;-0.002953153
0.000377577;-0.002954683;0.000462243;0.003794769;-0.002954949
0.000379018;-0.002957120;0.000464725;0.003801135;-0.002957392
0.000379832;-0.002957700;0.000467466;0.003805282;-0.002957984
0.000384422;-0.002955091;0.000467597;0.003807366;-0.002955347
0.000382835;-0.002958367;0.000469525;0.003811005;-0.002958645
0.000383730;-0.002958346;0.000469950;0.003812300;-0.002958620
0.000386064;-0.002957586;0.000474345;0.003818283;-0.002957874
0.000391487;-0.002960491;0.000476202;0.003828444;-0.002960755
0.000390314;-0.002962673;0.000481705;0.003834999;-0.002962980
0.000389542;-0.002975479;0.000484132;0.003849481;-0.002975807
0.000387099;-0.002981383;0.000481844;0.003850654;-0.002981711
0.000387159;-0.002980516;0.000484171;0.003852190;-0.002980860
0.000387721;-0.002982044;0.000486094;0.003856213;-0.002982398
0.000387275;-0.002985305;0.000487802;0.003860751;-0.002985674
0.000389766;-0.002984651;0.000490399;0.003865186;-0.002985021
0.000389832;-0.002984517;0.000492754;0.003867489;-0.002984903
0.000387887;-0.002985242;0.000490653;0.003864167;-0.002985627
0.000389267;-0.002984244;0.000494031;0.003867942;-0.002984644
0.000391344;-0.002984776;0.000493404;0.003869904;-0.002985156
0.000391999;-0.002986494;0.000496631;0.003875523;-0.002986893
0.000391915;-0.002985144;0.000495901;0.003873354;-0.002985538
0.000392301;-0.002987534;0.000497651;0.003877890;-0.002987938
0.000389853;-0.002985236;0.000498439;0.003873958;-0.002985666
0.000393485;-0.002987163;0.000499365;0.003880421;-0.002987571
0.000396135;-0.002988762;0.000504819;0.003890145;-0.002989191
0.000401440;-0.002990245;0.000508130;0.003900228;-0.002990658
0.000399796;-0.002992443;0.000510829;0.003903515;-0.002992890
0.000398131;-0.003005058;0.000512709;0.003916372;-0.003005532
0.000397828;-0.003010800;0.000512384;0.003921485;-0.003011273
0.000400460;-0.003011751;0.000515155;0.003927840;-0.003012225
0.000397950;-0.003014710;0.000515869;0.003929030;-0.003015211
0.000400429;-0.003016552;0.000519304;0.003936793;-0.003017060
0.000401322;-0.003014869;0.000518958;0.003935647;-0.003015367
0.000399903;-0.003016813;0.000521197;0.003938442;-0.003017342
0.000402250;-0.003017180;0.000520185;0.003940115;-0.003017680
0.000400596;-0.003018207;0.000520946;0.003940269;-0.003018727
0.000402360;-0.003017317;0.000522551;0.003942747;-0.003017836
0.000402624;-0.003019459;0.000521661;0.003944253;-0.003019968
0.000402423;-0.003017790;0.000524767;0.003945517;-0.003018327
0.000403326;-0.003019423;0.000523169;0.003946433;-0.003019938
0.000403204;-0.003018087;0.000526195;0.003948029;-0.003018630
0.000405481;-0.003017568;0.000526235;0.003949807;-0.003018091
0.000408340;-0.003021124;0.000529088;0.003959074;-0.003021646
0.000409823;-0.003020603;0.000533305;0.003964277;-0.003021149
0.000413705;-0.003024878;0.000535349;0.003974461;-0.003025407
0.000418404;-0.003044144;0.000532314;0.003995323;-0.003044605
0.000427220;-0.003080064;0.000503053;0.004010540;-0.003080267
0.000431521;-0.003105286;0.000489198;0.004026122;-0.003105403
0.000436797;-0.003126725;0.000490843;0.004054467;-0.003126827
0.000435451;-0.003144741;0.000491869;0.004072171;-0.003144851
0.000434975;-0.003158823;0.000494507;0.004088427;-0.003158945
0.000434385;-0.003163424;0.000496103;0.004094043;-0.003163555
0.000437949;-0.003166327;0.000500479;0.004104889;-0.003166461
0.000435887;-0.003168483;0.000499117;0.004103624;-0.003168620
0.000439371;-0.003172051;0.000501121;0.004112674;-0.003172182
0.000439339;-0.003174182;0.000503890;0.004117554;-0.003174325
0.000441670;-0.003173421;0.000508090;0.004123332;-0.003173572
0.000444460;-0.003174162;0.000506363;0.004125116;-0.003174293
0.000445653;-0.003175401;0.000510818;0.004132017;-0.003175546
0.000445832;-0.003176600;0.000510758;0.004133334;-0.003176744
0.000451346;-0.003179546;0.000517241;0.004148281;-0.003179694
